ID,Title,Description,Category,RegularPrice,SalePrice,URL,ImageURL
157,"Injector Nozzle Removal Tool Set Mercedes CDI Engines OM668 Heavy Duty","Injector Nozzle Removal Tool Set Mercedes CDI Engines OM668 Heavy Duty SA-4034 For injectors seized in cylinder head from seat leakage.This professional specialised tool is a Injector Puller for Mercedes CDI engines. Suitable for Mercedes CDI engine OM 668, e.g. A-Class. The injector nozzle puller makes it possible to","specialist tools",703.10,,https://www.specialisttools.com.au/products/injector-nozzle-removal-tool-set-mercedes-cdi-engines-om668-heavy-duty,https://www.specialisttools.com.au/cdn/shop/products/4034.png?v=1590053862
158,"Hydraulic Ram 20 Tons - 8mm Stroke Govoni","Hydraulic Ram 20 Tons - 8mm Stroke Govoni Italian Quality Tool GO1020 Device to be used for removing injectors, hubs, bearings and for all the other applications where hydraulic lift is needed, such as mechanical parts that are very tight. Cylinder is 20 ton with 8 mm stroke. Power: 196‘133 N Adapter: Ø20mm Connection: 3/8“ -18 NPT Stroke: 8 mm Dimensions: Ø 100x60 mm Pressure: 700 Bar Weight: 3.04 Kg Hole: Ø 33 mm Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",879.00,,https://www.specialisttools.com.au/products/hydraulic-ram-20-tons-8mm-stroke-govoni,https://www.specialisttools.com.au/cdn/shop/files/20230525_154344.jpg?v=1685079307
159,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Toyo"," Diesel Water Watch Kit for Toyota Prado 120-150 KDJ Models 2010+  Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@respons","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-toyota-prado-120-150-kdj-models,https://www.specialisttools.com.au/cdn/shop/products/IMG_6511.jpg?v=1590629320
160,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Toyo"," Diesel Water Watch Kit for Toyota Prado 150 Facelift (2013) andamp; GJD (2016+)  Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or ","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-toyota-prado-2016-gjd,https://www.specialisttools.com.au/cdn/shop/products/150PradoNov2013_20162.8LGDJBKPrado.jpg?v=1590053955
161,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Toyo"," Water Watch Kit for Toyota Hiace 2.8L  Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au Compl","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-toyota-hiace,https://www.specialisttools.com.au/cdn/shop/products/ToyotaHiace.jpg?v=1604553525
162,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss"," Diesel Water Watch Kit for Nissan Patrol 3.0L 2012+     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveenginee","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-nissan-patrol-3-0l-2012,https://www.specialisttools.com.au/cdn/shop/products/NissanPatrol2012_2_41a03169-96e2-462e-9316-72850a8691d4.jpg?v=1590053948
163,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss","Diesel Water Watch Kit for Nissan Patrol 3.0L andamp; GU (pre 2012)     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@resp","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-nissan-patrol-3-0l-gu-pre-2012,https://www.specialisttools.com.au/cdn/shop/products/NissanPatrol3.0LPre2012.jpg?v=1590053947
164,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss"," Diesel Water Watch Kit for Nissan Navara D22    Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-nissan-navara-d22,https://www.specialisttools.com.au/cdn/shop/products/NAVBK_4d79ffbc-c6b2-4c08-b89d-810624fb588b.jpg?v=1590053945
165,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss"," Diesel Water Watch Kit for Nissan Navara YD25, ZD30 andamp; D40     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@respons","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-nissan-navara-yd25,https://www.specialisttools.com.au/cdn/shop/products/NAVBK_ac241df3-7d4f-4972-a5bb-7bd161cabc83.jpg?v=1590053944
166,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss","Water Watch Kit for Nissan Pathfinder Includes Water Watch WW20072 - 10mm fuel fittings, electronic sensor, wiring harness, piezo alarm and LED light. Uses the Navara Bracket kit with mounting bracket, fuel hose, bolts and complete installation instructions Water Watch is easily fitted before the factory filter, and will continually check the incoming fuel, sounding an audible and visual alarm if water is detected. Water Watch does not use filters so does not cause restriction in the fuel system. Water Watch removes and traps fuel contamination preventing damage to fuel pumps, injectors and common rail. Lifetime warranty! Invented, designed and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications Shipping Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available. If you can't find your vehicle or application listed here contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-nissan-pathfinder,https://www.specialisttools.com.au/cdn/shop/products/NAVBK.jpg?v=1590053946
167,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Mazd","Diesel Water Watch Kit for Mazda BT50 (4cyl)     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-mazda-bt50-4cyl,https://www.specialisttools.com.au/cdn/shop/products/FordRanger-BT503L_4cyl_b6932177-c085-4aea-9c56-2453da6e617f.jpg?v=1604553494
168,"DIESEL WATER WATCH for Mitsubishi Challenger - Protection against Dies"," Water Watch Kit for Mitsubishi Challenger      Diesel Water Watch Kit for  Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sale","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-mitsubishi-challenger,https://www.specialisttools.com.au/cdn/shop/products/MitsubishiTrition_Challenger.jpg?v=1604553515
169,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss","Diesel Water Watch Kit for Nissan 3.0L Patrol 2012+     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineer","specialist tools",590.00,,https://www.specialisttools.com.au/products/copy-of-water-watch-for-nissan-navara-550-v6-turbo,https://www.specialisttools.com.au/cdn/shop/products/NissanPatrol2012_2.jpg?v=1590053942
170,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss"," Diesel Water Watch Kit for Nissan Navara 550 V6 Turbo     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengin","specialist tools",495.00,,https://www.specialisttools.com.au/products/water-watch-for-nissan-navara-550-v6-turbo,https://www.specialisttools.com.au/cdn/shop/products/SANY0123.jpg?v=1590053944
171,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Niss"," Diesel Water Watch Kit for Nissan D23 NP300 2016+    Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineerin","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-nissan-d23-np300-2016,https://www.specialisttools.com.au/cdn/shop/products/NissanNP300_766addb7-f70f-48a1-9413-248398cb26fb.jpg?v=1590053943
172,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Grea"," Diesel Water Watch Kit for Great Wall X200 andamp; X240 SUV Invented, designed and manufactured in Australia for Common Rail DieselsSuitable for all diesel applications Includes Water Watch WW20072 - 10mm fuel fittings, electronic sensor, wiring harness, piezo alarm and LED light. Colorado 2012+ Bracket kit with mountin","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-great-wall-x200-x240-suv,https://www.specialisttools.com.au/cdn/shop/products/GreatWallX200.jpg?v=1603942408
173,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Hold","Water Watch Kit for Holden Colorado (pre 2012) Water Watch is easily fitted before the factory filter, and will continually check the incoming fuel, sounding an audible and visual alarm if water is detected. Water Watch does not use filters so does not cause restriction in the fuel system. Water Watch removes and traps fuel contamination preventing damage to fuel pumps, injectors and common rail. Includes Water Watch WW40072 - 10mm fuel fittings, electronic sensor, wiring harness, piezo alarm and LED light. Colorado Pre 2012 Bracket kit with mounting bracket, fuel hose, bolts and complete installation instructions Lifetime warranty! Invented, designed and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications Shipping Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available. If you can't find your vehicle or application listed here contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-holden-colorado-pre-2012,https://www.specialisttools.com.au/cdn/shop/products/HoldenColoradoPre2012.jpg?v=1604553449
174,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Hold","Water Watch Kit for Holden Rodeo (Pre 2012+) Water Watch is easily fitted before the factory filter, and will continually check the incoming fuel, sounding an audible and visual alarm if water is detected. Water Watch does not use filters so does not cause restriction in the fuel system. Water Watch removes and traps fuel contamination preventing damage to fuel pumps, injectors and common rail. Includes Water Watch WW40072 - 8mm/10mm/12mm fuel fittings, electronic sensor, wiring harness, piezo alarm and LED light. Uses the the Colorado Pre 2012 Bracket kit with mounting bracket, fuel hose, bolts and complete installation instructions Note: Please contact us to confirm fuel hose size as these vary on Rodeos Lifetime warranty! Invented, designed and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications Shipping Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available. If you can't find your vehicle or application listed here contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-holden-rodeo-pre-2012,https://www.specialisttools.com.au/cdn/shop/products/Dmax_ColoradoPre2012_2_6bd0c192-326f-4717-a3fb-f2ffbce9d441.jpg?v=1604553459
175,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Hold","Water Watch Kit for Holden Colorado (2012+) Water Watch is easily fitted before the factory filter, and will continually check the incoming fuel, sounding an audible and visual alarm if water is detected. Water Watch does not use filters so does not cause restriction in the fuel system. Water Watch removes and traps fuel contamination preventing damage to fuel pumps, injectors and common rail. Includes Water Watch WW40072 - 10mm fuel fittings, electronic sensor, wiring harness, piezo alarm and LED light. Colorado 2012+ Bracket kit with mounting bracket, fuel hose, bolts and complete installation instructions Lifetime warranty! Invented, designed and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications Shipping Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available. If you can't find your vehicle or application listed here contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-holden-rodeo-vp44-3-0l-vcdi-2012,https://www.specialisttools.com.au/cdn/shop/products/HoldenColorado2012.jpg?v=1604553442
176,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Isuz","Water Watch Kit for Isuzu D Max (pre 2012) Protect your diesel fuel system from contaminated diesel with our pre-filter diesel Water Watch kit. Water Watch is easily fitted before the factory filter, and will continually check the incoming fuel, sounding an audible and visual alarm if water is detected. Water Watch does not use filters so does not cause restriction in the fuel system. Water Watch removes and traps fuel contamination preventing damage to fuel pumps, injectors and common rail. Includes Water Watch WW40072 - 10mm fuel fittings, electronic sensor, wiring harness, piezo alarm and LED light. Dmax (pre 2012) Bracket kit with mounting bracket, fuel hose, bolts and complete installation instructions Lifetime warranty! Invented, designed and manufactured in Australia for Common Rail Diesels. Suitable for all diesel applications Shipping Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available. If you can't find your vehicle or application listed here contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-isuzu-d-max-pre-2012,https://www.specialisttools.com.au/cdn/shop/products/IsuzuDmaxandMUXpre2012.jpg?v=1604553475
177,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Isuz","Water Watch Kit for Isuzu D Max 2012+ Water Watch is easily fitted before the factory filter, and will continually check the incoming fuel, sounding an audible and visual alarm if water is detected. Water Watch does not use filters so does not cause restriction in the fuel system. Water Watch removes and traps fuel contamination preventing damage to fuel pumps, injectors and common rail. Includes Water Watch WW40072 - 10mm or 12mm fuel fittings, electronic sensor, wiring harness, piezo alarm and LED light. Dmax 2012+ Bracket kit with mounting bracket, fuel hose, bolts and complete installation instructions Note: Please ensure you select the correct fuel hose size for your vehicle Lifetime warranty! Invented, designed and manufactured in Australia for Common Rail Diesels. Suitable for all diesel applications Shipping Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available. If you can't find your vehicle or application listed here contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-isuzu-mu-x,https://www.specialisttools.com.au/cdn/shop/products/IsuzuDmaxandMUX2012_10mm.jpg?v=1604553484
178,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection M-UX","Water Watch Kit for Isuzu M-UX and DMax2012-2020    Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-iveco-trucks,https://www.specialisttools.com.au/cdn/shop/products/D-Max2012_10mm_2.jpg?v=1590053932
179,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Mazd"," Diesel Water Watch Kit for Mazda BT50 (5cyl)   Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-mazda-bt50-5cyl,https://www.specialisttools.com.au/cdn/shop/products/FordRanger_BT50_5Cyl_2.jpg?v=1604553503
180,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Mazd","Diesel Water Watch Kit for Mazda 3 Series MZR-CD 2.2L  Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineeri","specialist tools",495.00,,https://www.specialisttools.com.au/products/copy-of-water-watch-for-vw-amarok,https://www.specialisttools.com.au/cdn/shop/products/400728mm_2.jpg?v=1590053934
181,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Mits"," Diesel Water Watch Kit for Triton MQ    Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au Comp","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-mitsubishi-triton-mq,https://www.specialisttools.com.au/cdn/shop/products/TritonMQ_2.jpg?v=1590053941
182,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Suba"," Diesel Water Watch Kit for Subaru Forester and Outback     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengi","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-subaru-forester-outback,https://www.specialisttools.com.au/cdn/shop/products/400728mm.jpg?v=1590053949
183,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection VW A"," Diesel Water Watch Kit for WV Amarok    Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineering.com.au Comp","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-vw-amarok,https://www.specialisttools.com.au/cdn/shop/products/VWAmarok_a1742df4-4135-4fb5-aa6c-81280798ad7b.jpg?v=1591864472
184,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Mits","Diesel Water Watch Kit for Mitsubishi Pajero 2013+     Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengineeri","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-mitsubishi-pajero-2013,https://www.specialisttools.com.au/cdn/shop/products/MitsubishiPajerodualbatteriesKit_badb7a69-ebb6-44a9-a4d5-1bcbc81dceac.jpg?v=1590053938
185,"DIESEL Water Trap/Separator Pre-Filter Electronic Water Detection Mits"," Diesel Water Watch Kit for Mitsubishi Pajero Pre 2012      Invented, designed, and manufactured in Australia for Common Rail Diesels Suitable for all diesel applications! If you can't find your vehicle or application listed on our website contact our experienced staff for assistance 02-62804334 or sales@responsiveengi","specialist tools",590.00,,https://www.specialisttools.com.au/products/water-watch-for-mitsubishi-pajero-pre-2012,https://www.specialisttools.com.au/cdn/shop/products/MitsubishiPajerodualbatteriesKit_f43d1bbc-0dd5-4fa5-b635-3344b0f30554.jpg?v=1590053939
186,"Prevent Diesel Fuel Contamination Damage with our Fuel Water Separator","Essential insurance for your diesel fuel system from contaminated fuel. Diesel Water Watch removes 99.9% of water. Using a centrifugal type of action, water and contaminants are spun out of the fuel and the fuel pressure holds these particles in the bottom of the bowl below the fuel flow. Certified Made in Australia","specialist tools",495.00,,https://www.specialisttools.com.au/products/water-watch-water-trap-filter-diesel-fuel-electronic-detection-landcruiser-v8,https://www.specialisttools.com.au/cdn/shop/products/WWunitandwords.png?v=1604553389
187,"Diesel Injector &amp; Sensor Socket Set Professional 4 Piece","Professional 4 Piece Sensor Socket Set P/N SA-6256K Removes Oxygen Sensors from exhaust System - 3/8” DR x 7/8” (22mm) x 50 offset oxygen sensor wrench - 3/8” DR x 7/8” (22mm) x 80mm x 7mm slot vacuum switch socket - 3/8” DR x 7/8” (22mm) x 90mm x 20mm slot oxygen sensor socket - Oxygen sensor wrenches offset (2-1/8”)","specialist tools",100.00,,https://www.specialisttools.com.au/products/professional-4-piece-sensor-socket-set,https://www.specialisttools.com.au/cdn/shop/products/6256.jpg?v=1590053810
188,"Diesel Injector Removal with Slide hammer - Mercedes CDi","Diesel Injector Removal Tool SA-3639 Description Mercedes CDi This is a six piece puller set has been especially designed for removing stubborn injectors on Mercedes Benz vehicles fitted with CDi engines, the slide hammer shaft could be lengthened to provide more impact if room allowed.","specialist tools",397.56,,https://www.specialisttools.com.au/products/diesel-injector-removal-slide-hammer,https://www.specialisttools.com.au/cdn/shop/products/57_500dba2c-4aab-41bf-8359-a04b1277d424.jpg?v=1590053821
189,"Heavy Duty Injector Extractor Slide Hammer Universal European Diesel R","Heavy Duty Injector Extractor Universal European Car Repair Tool SA-3968 Description There is no need to disassemble the cylinder head to remove seized or stuck Common Rail injectors – it’s especially designed for the limited spaces due to the cylinder head cover. Applicable for MERCEDES-BENZ CDI engines 611, 612, 613,","specialist tools",395.00,,https://www.specialisttools.com.au/products/heavy-duty-injector-extractor-slide-hammer-universal-european-diesel-repair-tool,https://www.specialisttools.com.au/cdn/shop/products/SA-3968-3.jpg?v=1590053847
190,"Govoni Injector Removal Without Removing Cylinder Head - Bosch And Del","Govoni Diesel Injector Extractor Kit Injectors: Bosch (2.1 l, 2.2 l), Delphi (3.0) GO425 (G311171000) This Tool is designed specifically for Mercedes Sprinter, Vito, C and E class CLC, CLK and Viano. This kit allows the removal of the tightly fixed injectors nozzles and the removal of all the injectors mounted on MB 2.1 L, 2.2 L, 3.0 V6 without dismounting the cylinder head. Injectors: Bosch (2.1 l, 2.2 l), Delphi (3.0)Mercedes: Vito, Vario, CLK, Sprinter, Vian Class: M, GL, C, GLK, E, CLS, S, R, G Engine: 2.1 l, 2.2 l, 3.0 V6Chrysler: 300 C Engine: 3.0 V6 Removal of injectors seized through heat shield washer leak that has caused resin/carbon built up around injector body. Allows the injector to be removed with no need to disassemble engine. Tool requires disassembly of injector solenoid, then adapter is screwed into injector to facilitate removal. Puller thread is supported on ball bearing race, allowing the force to be applied with minimal friction. Puller bar is supported on specific areas so no damage to engine components Note: Used when injectors are extremely seized, this tool will require the injector to be dis-assembled (magnet valve removed) Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",704.00,,https://www.specialisttools.com.au/products/diesel-injector-extractor-set-mercedes-sprinter-vito-etc,https://www.specialisttools.com.au/cdn/shop/products/G311171000google.jpg?v=1623901117
191,"Diesel Injector Puller Removal Kit with Seal Installer Tools - Audi, S","Injectors Nozzle Extractor Set For Audi, SEAT, Skoda, VAG, VW etc SA-3694B Description Comprehensive set for removing and dismantling injectors that are firmly stuck in the cylinder head. Suited to the dismantling of injectors. Suitable for TDI, FSI, SDI, common rail and pump injector engines. Robust engines. For the extraction of the firmly burned injectors in the cylinder head. Cylinder head does not work against the thrust bearing. Avoids tilting of the injectors. Including extensive range of adapters. Application rang: TDI, FSI, SDI, VW, Audi, Seat, Skoda. Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au","specialist tools",389.60,,https://www.specialisttools.com.au/products/injectors-nozzle-extractor-set-for-vag-vw-audi-etc-diesel-engine-tool,https://www.specialisttools.com.au/cdn/shop/files/20231129_3694Bb.jpg?v=1701747616
192,"Diesel Injector Slide Hammer With Hook For Delphi &amp; Truck Injectors","Diesel Injector Slide Hammer With Hook For Delphi and Truck Injectors SA-3676 Description Injector puller solution SSANGYONG and MERCEDES Special Injector puller solution for new generation trucks Application range: SSANGYONG, MERCEDES, trucks with injector-Pump systems or with traditional truck injectors (Volvo, Scania, Mercedes, man, Renault, Iveco, etc…) Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help - We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 02-6280 4334 Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. International Shipping is also available.","specialist tools",436.40,,https://www.specialisttools.com.au/products/diesel-injector-slide-hammer-with-hook-for-delphi-truck-injectors,https://www.specialisttools.com.au/cdn/shop/products/3676.png?v=1596692027
193,"Low pressure Fuel Diagnostic Kit for Diesel Engines","Diesel Engine Low pressure Fuel Diagnostic Kit SA-7845 Description This diagnostic set is to inspect low pressure or return fuel side of diesel engines. Two manometers with different scales (-1 -5 bar and -1 -15 bar) offer more accurate test results. Ten fuel line adapters cover a wide range of diesel engines and car makes. Translucent tube on adapters help observe impurities and bubbles in the fuel. 2 meter long hoses help connections in confined areas in engine compartment.","specialist tools",895.55,,https://www.specialisttools.com.au/products/diesel-engine-low-pressure-fuel-diagnostic-kit,https://www.specialisttools.com.au/cdn/shop/products/57_841e404b-767b-4c88-b50a-04ccf2059559.jpg?v=1590053877
194,"Impact Socket Wrench 1/2 inch Drive","Impact Socket Wrench 1/2 inch Drive           SA-6669 Specification  Ideal for loosening extremely tight bolts. Also used to the tighten screws and/or nuts. Optimal 8:1 torque ratio. 360°rotating head. Impact screw can be combined with all 1/2” drive sockets. With one component hand Specialist Tools Australia (Division","specialist tools",78.60,,https://www.specialisttools.com.au/products/impact-socket-wrench-1-2-inch-drive,https://www.specialisttools.com.au/cdn/shop/products/SA-6669A8.jpg?v=1590629242
195,"Vehicle Exhaust Fume Extractor Air Operated Portable, Compact Height A","Vehicle Exhaust Fume Extractor SA-5325 This modern, portable, compact exhaust gas extractor is designed to operate in any size workshop and is an ideal alternative to fixed, space consuming, expensive systems. Suitable for use on cars, vans, motorcycles, light commercial, it allows the garage mechanic to work on the vehicle with the engine running, without causing pollution of the air or contravening the current workshop regulations. The height and elevation is adjustable. Designed as a go anywhere extractor, it is mounted on a robust metal stand with simple and easy to adjust height and suction setting. The unit is powered by air. Working pressure of 5-8 bar. Dimension: 250 x 280 x 1230mm Weight: 9.14kgs Free shipping within Australia for purchases over $50, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",530.00,,https://www.specialisttools.com.au/products/air-operated-portable-compact-vehicle-exhaust-fume-extractor-height-adjustable,https://www.specialisttools.com.au/cdn/shop/products/57_9d2e461f-8141-4326-b4c1-794f39f2f1dd.jpg?v=1590053792
196,"Diesel Injector Puller Set Mercedes, Jeep Grand Cherokee","Diesel Engine Injector Puller Tool Kit 3pc Diesel Injector Puller Set SA-2054 This specialised tool can remove stubborn diesel injectors without the need to remove the cam cover assembly and use a slide hammer. This special designed diesel injector puller set is ideally used to remove stubborn diesel injectors. There i","specialist tools",240.90,,https://www.specialisttools.com.au/products/diesel-injector-puller-set-mercedes-jeep-grand-cherokee,https://www.specialisttools.com.au/cdn/shop/products/57_c5f9b721-08b4-45ee-9be4-e80396e50a0c.jpg?v=1590053817
